CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,Domain Name,Parent,Customer Priority,Income Level,Education Category,Full Name (cc),Birth Year
26786,Mr.,Seth,Smith,"Monday, May 1, 1978",S,M,seth0@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Seth Smith,Adventure Works,No,Standard,Low,High School,Mr. Seth Smith,1978
26787,Mr.,Austin,Moore,"Monday, September 4, 1978",S,M,austin45@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Austin Moore,Adventure Works,No,Standard,Low,High School,Mr. Austin Moore,1978
26791,Mr.,Kelvin,Nath,"Friday, November 4, 1977",S,M,kelvin15@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Kelvin Nath,Adventure Works,No,Standard,Low,High School,Mr. Kelvin Nath,1977
26792,Mr.,Casey,Torres,"Monday, June 6, 1977",S,M,casey35@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Casey Torres,Adventure Works,No,Standard,Low,High School,Mr. Casey Torres,1977
27734,Mr.,Aaron,Mcdonald,"Sunday, February 6, 1977",S,M,aaron53@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Aaron Mcdonald,Adventure Works,No,Standard,Low,High School,Mr. Aaron Mcdonald,1977
28344,Mr.,Alvin,Zhu,"Sunday, October 23, 1977",S,M,alvin14@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Alvin Zhu,Adventure Works,No,Standard,Low,High School,Mr. Alvin Zhu,1977
28346,Mr.,Eduardo,Russell,"Monday, June 4, 1979",S,M,eduardo63@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Eduardo Russell,Adventure Works,No,Standard,Low,High School,Mr. Eduardo Russell,1979
29335,Mr.,Justin,Bryant,"Friday, March 10, 1978",S,M,justin15@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Justin Bryant,Adventure Works,No,Standard,Low,High School,Mr. Justin Bryant,1978
29339,Mr.,Brandon,Li,"Friday, October 12, 1979",S,M,brandon23@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Brandon Li,Adventure Works,No,Standard,Low,High School,Mr. Brandon Li,1979
29341,Mr.,Lucas,Stewart,"Monday, July 2, 1979",S,M,lucas92@adventure-works.com,30000,0,Partial High School,Clerical,N,Mr. Lucas Stewart,Adventure Works,No,Standard,Low,High School,Mr. Lucas Stewart,1979
11440,Mr.,Sergio,Weber,"Saturday, September 27, 1947",M,M,sergio4@adventure-works.com,80000,5,Partial High School,Skilled Manual,N,Mr. Sergio Weber,Adventure Works,Yes,Standard,Average,High School,Mr. Sergio Weber,1947
11442,Mr.,Joseph,Harris,"Friday, November 14, 1947",M,M,joseph20@adventure-works.com,90000,5,Partial High School,Skilled Manual,Y,Mr. Joseph Harris,Adventure Works,Yes,Standard,Average,High School,Mr. Joseph Harris,1947
12295,Mr.,Dwayne,Gomez,"Wednesday, March 21, 1945",S,M,dwayne1@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Dwayne Gomez,Adventure Works,Yes,Standard,Average,High School,Mr. Dwayne Gomez,1945
12662,Mr.,Jessie,Huang,"Sunday, May 25, 1947",M,M,jessie11@adventure-works.com,90000,5,Partial High School,Skilled Manual,N,Mr. Jessie Huang,Adventure Works,Yes,Standard,Average,High School,Mr. Jessie Huang,1947
13085,Mr.,Daniel,Harris,"Tuesday, March 19, 1974",S,M,daniel10@adventure-works.com,30000,0,Partial High School,Skilled Manual,Y,Mr. Daniel Harris,Adventure Works,No,Standard,Low,High School,Mr. Daniel Harris,1974
13316,Mr.,Angel,Rivera,"Saturday, April 17, 1954",M,M,angel16@adventure-works.com,80000,3,Partial High School,Skilled Manual,Y,Mr. Angel Rivera,Adventure Works,Yes,Standard,Average,High School,Mr. Angel Rivera,1954
13473,Mr.,Logan,Hill,"Friday, March 5, 1954",M,M,logan39@adventure-works.com,80000,3,Partial High School,Skilled Manual,N,Mr. Logan Hill,Adventure Works,Yes,Standard,Average,High School,Mr. Logan Hill,1954
13595,Mr.,Cole,Stewart,"Saturday, June 2, 1951",S,M,cole23@adventure-works.com,70000,5,Partial High School,Skilled Manual,Y,Mr. Cole Stewart,Adventure Works,Yes,Standard,Average,High School,Mr. Cole Stewart,1951
14202,Mr.,Clayton,Zeng,"Monday, July 19, 1948",S,M,clayton19@adventure-works.com,90000,4,Partial High School,Skilled Manual,Y,Mr. Clayton Zeng,Adventure Works,Yes,Standard,Average,High School,Mr. Clayton Zeng,1948
14205,Mr.,Wesley,Wu,"Wednesday, April 23, 1947",S,M,wesley7@adventure-works.com,90000,5,Partial High School,Skilled Manual,Y,Mr. Wesley Wu,Adventure Works,Yes,Standard,Average,High School,Mr. Wesley Wu,1947
16889,Mr.,Daniel,Rodriguez,"Monday, September 6, 1954",S,M,daniel21@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Daniel Rodriguez,Adventure Works,Yes,Standard,Average,High School,Mr. Daniel Rodriguez,1954
16890,Mr.,Timothy,Reed,"Wednesday, March 3, 1954",M,M,timothy22@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Timothy Reed,Adventure Works,Yes,Standard,Average,High School,Mr. Timothy Reed,1954
18184,Mr.,Leonard,Chande,"Thursday, January 9, 1947",M,M,leonard16@adventure-works.com,90000,5,Partial High School,Skilled Manual,N,Mr. Leonard Chande,Adventure Works,Yes,Standard,Average,High School,Mr. Leonard Chande,1947
19079,Mr.,Brett,Lopez,"Monday, August 18, 1947",M,M,brett16@adventure-works.com,80000,5,Partial High School,Skilled Manual,Y,Mr. Brett Lopez,Adventure Works,Yes,Standard,Average,High School,Mr. Brett Lopez,1947
19080,Mr.,Ross,Vance,"Wednesday, September 17, 1947",S,M,ross3@adventure-works.com,90000,5,Partial High School,Skilled Manual,Y,Mr. Ross Vance,Adventure Works,Yes,Standard,Average,High School,Mr. Ross Vance,1947
19716,Mr.,Logan,Martin,"Monday, April 26, 1954",S,M,logan66@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Logan Martin,Adventure Works,Yes,Standard,Average,High School,Mr. Logan Martin,1954
19717,Mr.,Edward,Hill,"Friday, August 6, 1954",S,M,edward5@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Edward Hill,Adventure Works,Yes,Standard,Average,High School,Mr. Edward Hill,1954
19803,Mr.,Jermaine,Mehta,"Tuesday, October 8, 1974",S,M,jermaine12@adventure-works.com,30000,0,Partial High School,Skilled Manual,N,Mr. Jermaine Mehta,Adventure Works,No,Standard,Low,High School,Mr. Jermaine Mehta,1974
19944,Mr.,Jonathon,Suarez,"Tuesday, August 10, 1948",M,M,jonathon15@adventure-works.com,90000,4,Partial High School,Skilled Manual,N,Mr. Jonathon Suarez,Adventure Works,Yes,Standard,Average,High School,Mr. Jonathon Suarez,1948
19945,Mr.,Phillip,Garcia,"Sunday, June 22, 1947",M,M,phillip16@adventure-works.com,80000,5,Partial High School,Skilled Manual,Y,Mr. Phillip Garcia,Adventure Works,Yes,Standard,Average,High School,Mr. Phillip Garcia,1947
20370,Mr.,Blake,Young,"Sunday, August 1, 1954",M,M,blake26@adventure-works.com,70000,3,Partial High School,Skilled Manual,Y,Mr. Blake Young,Adventure Works,Yes,Standard,Average,High School,Mr. Blake Young,1954
21546,Mr.,Cory,Garcia,"Tuesday, May 25, 1948",M,M,cory13@adventure-works.com,90000,4,Partial High School,Skilled Manual,Y,Mr. Cory Garcia,Adventure Works,Yes,Standard,Average,High School,Mr. Cory Garcia,1948
21867,Mr.,Michael,Ruggiero,"Friday, November 14, 1947",M,M,michael23@adventure-works.com,90000,5,Partial High School,Skilled Manual,Y,Mr. Michael Ruggiero,Adventure Works,Yes,Standard,Average,High School,Mr. Michael Ruggiero,1947
22831,Mr.,Victor,Ruiz,"Monday, December 6, 1948",S,M,victor3@adventure-works.com,70000,5,Partial High School,Skilled Manual,Y,Mr. Victor Ruiz,Adventure Works,Yes,Standard,Average,High School,Mr. Victor Ruiz,1948
22832,Mr.,Martin,Gonzalez,"Wednesday, June 9, 1948",M,M,martin23@adventure-works.com,70000,5,Partial High School,Skilled Manual,Y,Mr. Martin Gonzalez,Adventure Works,Yes,Standard,Average,High School,Mr. Martin Gonzalez,1948
23695,Mr.,Elijah,Coleman,"Tuesday, August 14, 1945",S,M,elijah9@adventure-works.com,30000,5,Partial High School,Skilled Manual,N,Mr. Elijah Coleman,Adventure Works,Yes,Standard,Low,High School,Mr. Elijah Coleman,1945
23697,Mr.,Cody,Kelly,"Thursday, October 4, 1945",M,M,cody2@adventure-works.com,30000,5,Partial High School,Skilled Manual,Y,Mr. Cody Kelly,Adventure Works,Yes,Standard,Low,High School,Mr. Cody Kelly,1945
24430,Mr.,Dalton,Long,"Friday, January 22, 1954",S,M,dalton55@adventure-works.com,70000,3,Partial High School,Skilled Manual,N,Mr. Dalton Long,Adventure Works,Yes,Standard,Average,High School,Mr. Dalton Long,1954
24955,Mr.,Donald,Perez,"Monday, November 5, 1945",S,M,donald23@adventure-works.com,30000,5,Partial High School,Skilled Manual,Y,Mr. Donald Perez,Adventure Works,Yes,Standard,Low,High School,Mr. Donald Perez,1945
24996,Mr.,Dylan,Miller,"Saturday, March 7, 1953",M,M,dylan33@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Dylan Miller,Adventure Works,Yes,Standard,Average,High School,Mr. Dylan Miller,1953
24997,Mr.,Melvin,Kumar,"Thursday, October 1, 1953",S,M,melvin8@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Melvin Kumar,Adventure Works,Yes,Standard,Average,High School,Mr. Melvin Kumar,1953
25063,Mr.,Dylan,Williams,"Friday, April 19, 1974",M,M,dylan37@adventure-works.com,50000,0,Partial High School,Skilled Manual,N,Mr. Dylan Williams,Adventure Works,No,Standard,Low,High School,Mr. Dylan Williams,1974
25146,Mr.,Carson,Gonzales,"Sunday, January 25, 1953",M,M,carson16@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Carson Gonzales,Adventure Works,Yes,Standard,Average,High School,Mr. Carson Gonzales,1953
25806,Mr.,Dwayne,Dominguez,"Thursday, May 6, 1948",S,M,dwayne12@adventure-works.com,70000,5,Partial High School,Skilled Manual,Y,Mr. Dwayne Dominguez,Adventure Works,Yes,Standard,Average,High School,Mr. Dwayne Dominguez,1948
25861,Mr.,Garrett,Cooper,"Monday, February 26, 1945",M,M,garrett13@adventure-works.com,30000,5,Partial High School,Skilled Manual,Y,Mr. Garrett Cooper,Adventure Works,Yes,Standard,Low,High School,Mr. Garrett Cooper,1945
25905,Mr.,Nathan,Hayes,"Wednesday, November 25, 1953",M,M,nathan19@adventure-works.com,60000,3,Partial High School,Skilled Manual,N,Mr. Nathan Hayes,Adventure Works,Yes,Standard,Average,High School,Mr. Nathan Hayes,1953
26109,Mr.,Dalton,Rodriguez,"Friday, September 3, 1954",M,M,dalton19@adventure-works.com,70000,3,Partial High School,Skilled Manual,Y,Mr. Dalton Rodriguez,Adventure Works,Yes,Standard,Average,High School,Mr. Dalton Rodriguez,1954
26418,Mr.,Rafael,Chande,"Sunday, August 10, 1947",S,M,rafael39@adventure-works.com,90000,5,Partial High School,Skilled Manual,N,Mr. Rafael Chande,Adventure Works,Yes,Standard,Average,High School,Mr. Rafael Chande,1947
26481,Mr.,Luke,Young,"Wednesday, October 3, 1945",M,M,luke48@adventure-works.com,30000,5,Partial High School,Skilled Manual,Y,Mr. Luke Young,Adventure Works,Yes,Standard,Low,High School,Mr. Luke Young,1945
27334,Mr.,Corey,Yuan,"Monday, May 26, 1947",S,M,corey6@adventure-works.com,90000,5,Partial High School,Skilled Manual,N,Mr. Corey Yuan,Adventure Works,Yes,Standard,Average,High School,Mr. Corey Yuan,1947
27335,Mr.,Ricardo,Raji,"Thursday, August 21, 1947",M,M,ricardo20@adventure-works.com,90000,5,Partial High School,Skilled Manual,Y,Mr. Ricardo Raji,Adventure Works,Yes,Standard,Average,High School,Mr. Ricardo Raji,1947
27602,Mr.,Wyatt,Campbell,"Tuesday, April 7, 1953",S,M,wyatt44@adventure-works.com,60000,3,Partial High School,Skilled Manual,N,Mr. Wyatt Campbell,Adventure Works,Yes,Standard,Average,High School,Mr. Wyatt Campbell,1953
27935,Mr.,Johnny,Chander,"Monday, April 23, 1945",M,M,johnny17@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Johnny Chander,Adventure Works,Yes,Standard,Average,High School,Mr. Johnny Chander,1945
27936,Mr.,Bruce,Martin,"Saturday, July 7, 1945",M,M,bruce22@adventure-works.com,60000,3,Partial High School,Skilled Manual,N,Mr. Bruce Martin,Adventure Works,Yes,Standard,Average,High School,Mr. Bruce Martin,1945
27961,Mr.,Alejandro,Zheng,"Tuesday, May 24, 1949",M,M,alejandro22@adventure-works.com,70000,5,Partial High School,Skilled Manual,Y,Mr. Alejandro Zheng,Adventure Works,Yes,Standard,Average,High School,Mr. Alejandro Zheng,1949
28059,Mr.,Bradley,Shen,"Sunday, November 15, 1953",S,M,bradley4@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Bradley Shen,Adventure Works,Yes,Standard,Average,High School,Mr. Bradley Shen,1953
28291,Mr.,David,Miller,"Wednesday, April 21, 1954",S,M,david64@adventure-works.com,70000,3,Partial High School,Skilled Manual,N,Mr. David Miller,Adventure Works,Yes,Standard,Average,High School,Mr. David Miller,1954
28904,Mr.,Ian,Flores,"Tuesday, April 10, 1951",M,M,ian53@adventure-works.com,70000,5,Partial High School,Skilled Manual,N,Mr. Ian Flores,Adventure Works,Yes,Standard,Average,High School,Mr. Ian Flores,1951
29035,Mr.,Elijah,Scott,"Saturday, August 22, 1953",S,M,elijah40@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,Mr. Elijah Scott,Adventure Works,Yes,Standard,Average,High School,Mr. Elijah Scott,1953
29199,Mr.,James,Wilson,"Wednesday, October 7, 1953",S,M,james72@adventure-works.com,60000,3,Partial High School,Skilled Manual,N,Mr. James Wilson,Adventure Works,Yes,Standard,Average,High School,Mr. James Wilson,1953
11084,Mr.,Lucas,Phillips,"Thursday, September 12, 1957",S,M,lucas7@adventure-works.com,80000,2,Partial High School,Skilled Manual,N,Mr. Lucas Phillips,Adventure Works,Yes,Standard,Average,High School,Mr. Lucas Phillips,1957
11307,Mr.,Hunter,Rodriguez,"Thursday, November 4, 1954",M,M,hunter53@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,Mr. Hunter Rodriguez,Adventure Works,Yes,Standard,Average,High School,Mr. Hunter Rodriguez,1954
11979,Mr.,Christopher,Johnson,"Wednesday, May 8, 1957",M,M,christopher25@adventure-works.com,80000,2,Partial High School,Skilled Manual,N,Mr. Christopher Johnson,Adventure Works,Yes,Standard,Average,High School,Mr. Christopher Johnson,1957
12106,Mr.,Isaiah,Baker,"Thursday, June 8, 1950",M,M,isaiah31@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,Mr. Isaiah Baker,Adventure Works,Yes,Standard,Low,High School,Mr. Isaiah Baker,1950
12107,Mr.,Nathan,Gonzales,"Tuesday, August 15, 1950",M,M,nathan13@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,Mr. Nathan Gonzales,Adventure Works,Yes,Standard,Low,High School,Mr. Nathan Gonzales,1950
12178,Mr.,Ethan,Shan,"Tuesday, May 11, 1954",M,M,ethan27@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,Mr. Ethan Shan,Adventure Works,Yes,Standard,Average,High School,Mr. Ethan Shan,1954
13239,Mr.,Matthew,Thomas,"Friday, April 15, 1949",M,M,matthew16@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,Mr. Matthew Thomas,Adventure Works,Yes,Standard,Low,High School,Mr. Matthew Thomas,1949
13315,Mr.,Lucas,Thomas,"Saturday, April 3, 1954",M,M,lucas24@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,Mr. Lucas Thomas,Adventure Works,Yes,Standard,Average,High School,Mr. Lucas Thomas,1954
13472,Mr.,Simon,Pearson,"Wednesday, August 11, 1954",M,M,simon3@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,Mr. Simon Pearson,Adventure Works,Yes,Standard,Average,High School,Mr. Simon Pearson,1954
13475,Mr.,Charles,Allen,"Wednesday, May 5, 1954",M,M,charles29@adventure-works.com,60000,2,Partial High School,Skilled Manual,Y,Mr. Charles Allen,Adventure Works,Yes,Standard,Average,High School,Mr. Charles Allen,1954
13476,Mr.,Timothy,Hall,"Saturday, August 21, 1954",M,M,timothy46@adventure-works.com,60000,2,Partial High School,Skilled Manual,N,Mr. Timothy Hall,Adventure Works,Yes,Standard,Average,High School,Mr. Timothy Hall,1954
14290,Mr.,Jonathan,Wilson,"Sunday, March 10, 1957",S,M,jonathan57@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,Mr. Jonathan Wilson,Adventure Works,Yes,Standard,Average,High School,Mr. Jonathan Wilson,1957
14291,Mr.,Tyler,White,"Tuesday, August 20, 1957",S,M,tyler1@adventure-works.com,70000,2,Partial High School,Skilled Manual,N,Mr. Tyler White,Adventure Works,Yes,Standard,Average,High School,Mr. Tyler White,1957
14487,Mr.,Seth,Hall,"Wednesday, October 6, 1954",M,M,seth23@adventure-works.com,60000,2,Partial High School,Skilled Manual,Y,Mr. Seth Hall,Adventure Works,Yes,Standard,Average,High School,Mr. Seth Hall,1954
15400,Mr.,Samuel,Roberts,"Sunday, September 19, 1954",M,M,samuel34@adventure-works.com,60000,2,Partial High School,Skilled Manual,N,Mr. Samuel Roberts,Adventure Works,Yes,Standard,Average,High School,Mr. Samuel Roberts,1954
15402,Mr.,Connor,Evans,"Monday, August 16, 1954",M,M,connor29@adventure-works.com,60000,2,Partial High School,Skilled Manual,N,Mr. Connor Evans,Adventure Works,Yes,Standard,Average,High School,Mr. Connor Evans,1954
15403,Mr.,Jeremiah,Ross,"Monday, September 6, 1954",M,M,jeremiah27@adventure-works.com,60000,2,Partial High School,Skilled Manual,N,Mr. Jeremiah Ross,Adventure Works,Yes,Standard,Average,High School,Mr. Jeremiah Ross,1954
15772,Mr.,Christopher,Anderson,"Wednesday, March 13, 1957",M,M,christopher10@adventure-works.com,70000,2,Partial High School,Skilled Manual,N,Mr. Christopher Anderson,Adventure Works,Yes,Standard,Average,High School,Mr. Christopher Anderson,1957
15773,Mr.,Dylan,Jenkins,"Thursday, October 3, 1957",M,M,dylan5@adventure-works.com,70000,2,Partial High School,Skilled Manual,N,Mr. Dylan Jenkins,Adventure Works,Yes,Standard,Average,High School,Mr. Dylan Jenkins,1957
15900,Mr.,Wyatt,Roberts,"Tuesday, March 28, 1950",S,M,wyatt42@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,Mr. Wyatt Roberts,Adventure Works,Yes,Standard,Low,High School,Mr. Wyatt Roberts,1950
15970,Mr.,Samuel,Thompson,"Monday, September 6, 1954",S,M,samuel54@adventure-works.com,80000,2,Partial High School,Skilled Manual,N,Mr. Samuel Thompson,Adventure Works,Yes,Standard,Average,High School,Mr. Samuel Thompson,1954
15986,Mr.,Dalton,Sanchez,"Saturday, September 11, 1954",S,M,dalton89@adventure-works.com,60000,2,Partial High School,Skilled Manual,Y,Mr. Dalton Sanchez,Adventure Works,Yes,Standard,Average,High School,Mr. Dalton Sanchez,1954
16678,Mr.,Ian,Ramirez,"Tuesday, October 15, 1957",M,M,ian73@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,Mr. Ian Ramirez,Adventure Works,Yes,Standard,Average,High School,Mr. Ian Ramirez,1957
16872,Mr.,Samuel,Taylor,"Saturday, February 27, 1954",M,M,samuel65@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,Mr. Samuel Taylor,Adventure Works,Yes,Standard,Average,High School,Mr. Samuel Taylor,1954
16885,Mr.,Garrett,Cook,"Sunday, June 6, 1954",M,M,garrett26@adventure-works.com,60000,2,Partial High School,Skilled Manual,N,Mr. Garrett Cook,Adventure Works,Yes,Standard,Average,High School,Mr. Garrett Cook,1954
16886,Mr.,Aidan,Flores,"Tuesday, October 19, 1954",M,M,aidan13@adventure-works.com,60000,2,Partial High School,Skilled Manual,Y,Mr. Aidan Flores,Adventure Works,Yes,Standard,Average,High School,Mr. Aidan Flores,1954
16887,Mr.,Cody,Rivera,"Wednesday, August 11, 1954",M,M,cody8@adventure-works.com,60000,2,Partial High School,Skilled Manual,Y,Mr. Cody Rivera,Adventure Works,Yes,Standard,Average,High School,Mr. Cody Rivera,1954
17172,Mr.,Jesse,Adams,"Monday, March 24, 1952",M,M,jesse39@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,Mr. Jesse Adams,Adventure Works,Yes,Standard,Average,High School,Mr. Jesse Adams,1952
17173,Mr.,David,Bryant,"Sunday, November 23, 1952",S,M,david51@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,Mr. David Bryant,Adventure Works,Yes,Standard,Average,High School,Mr. David Bryant,1952
